max_s11 min_s11 max_s22 min_s22 max_s12 min_s12 max_e11 min_e11 max_e22 min_e22 max_e12 min_e12
1.034439468383789062e+02 9.726562500000000000e+01 1.078615570068359375e+02 9.648616790771484375e+01 2.991734743118286133e+00 -2.679127216339111328e+00 1.034439468383789062e+02 9.726562500000000000e+01 1.078615570068359375e+02 9.648616790771484375e+01 2.991734743118286133e+00 -2.679127216339111328e+00
1.099255447387695312e+02 9.583242034912109375e+01 1.088372192382812500e+02 9.547061157226562500e+01 4.962502002716064453e+00 -5.619884967803955078e+00 1.099255447387695312e+02 9.583242034912109375e+01 1.088372192382812500e+02 9.547061157226562500e+01 4.962502002716064453e+00 -5.619884967803955078e+00
1.095355148315429688e+02 9.562300109863281250e+01 1.078160552978515625e+02 9.550698089599609375e+01 4.645431518554687500e+00 -3.768019199371337891e+00 1.095355148315429688e+02 9.562300109863281250e+01 1.078160552978515625e+02 9.550698089599609375e+01 4.645431518554687500e+00 -3.768019199371337891e+00
1.050581436157226562e+02 9.705003356933593750e+01 1.041516799926757812e+02 9.728195953369140625e+01 2.932205677032470703e+00 -2.727344989776611328e+00 1.050581436157226562e+02 9.705003356933593750e+01 1.041516799926757812e+02 9.728195953369140625e+01 2.932205677032470703e+00 -2.727344989776611328e+00
1.157608947753906250e+02 9.590306854248046875e+01 1.120723800659179688e+02 9.517526245117187500e+01 3.553282976150512695e+00 -4.258311271667480469e+00 1.157608947753906250e+02 9.590306854248046875e+01 1.120723800659179688e+02 9.517526245117187500e+01 3.553282976150512695e+00 -4.258311271667480469e+00
1.084299545288085938e+02 9.589929962158203125e+01 1.094551544189453125e+02 9.632727050781250000e+01 2.817721843719482422e+00 -4.801324844360351562e+00 1.084299545288085938e+02 9.589929962158203125e+01 1.094551544189453125e+02 9.632727050781250000e+01 2.817721843719482422e+00 -4.801324844360351562e+00
1.156511917114257812e+02 9.530068969726562500e+01 1.083924713134765625e+02 9.561724090576171875e+01 5.612510204315185547e+00 -6.713077545166015625e+00 1.156511917114257812e+02 9.530068969726562500e+01 1.083924713134765625e+02 9.561724090576171875e+01 5.612510204315185547e+00 -6.713077545166015625e+00
1.054795379638671875e+02 9.611970520019531250e+01 1.102689056396484375e+02 9.621662902832031250e+01 4.400576591491699219e+00 -4.719967842102050781e+00 1.054795379638671875e+02 9.611970520019531250e+01 1.102689056396484375e+02 9.621662902832031250e+01 4.400576591491699219e+00 -4.719967842102050781e+00
1.145339431762695312e+02 9.617420196533203125e+01 1.151502456665039062e+02 9.620141601562500000e+01 6.363198280334472656e+00 -4.929956912994384766e+00 1.145339431762695312e+02 9.617420196533203125e+01 1.151502456665039062e+02 9.620141601562500000e+01 6.363198280334472656e+00 -4.929956912994384766e+00
1.120565414428710938e+02 9.569273376464843750e+01 1.090949096679687500e+02 9.603968048095703125e+01 5.926424503326416016e+00 -4.695731639862060547e+00 1.120565414428710938e+02 9.569273376464843750e+01 1.090949096679687500e+02 9.603968048095703125e+01 5.926424503326416016e+00 -4.695731639862060547e+00
1.073950729370117188e+02 9.679903411865234375e+01 1.081041946411132812e+02 9.677896881103515625e+01 4.864325046539306641e+00 -3.824029445648193359e+00 1.073950729370117188e+02 9.679903411865234375e+01 1.081041946411132812e+02 9.677896881103515625e+01 4.864325046539306641e+00 -3.824029445648193359e+00
1.067521667480468750e+02 9.731547546386718750e+01 1.094158554077148438e+02 9.677067565917968750e+01 3.405488491058349609e+00 -4.335788726806640625e+00 1.067521667480468750e+02 9.731547546386718750e+01 1.094158554077148438e+02 9.677067565917968750e+01 3.405488491058349609e+00 -4.335788726806640625e+00
1.047110061645507812e+02 9.683069610595703125e+01 1.062875595092773438e+02 9.692981719970703125e+01 3.629803180694580078e+00 -3.100752592086791992e+00 1.047110061645507812e+02 9.683069610595703125e+01 1.062875595092773438e+02 9.692981719970703125e+01 3.629803180694580078e+00 -3.100752592086791992e+00
1.090083770751953125e+02 9.644355010986328125e+01 1.073390197753906250e+02 9.632368469238281250e+01 2.965869665145874023e+00 -4.831727504730224609e+00 1.090083770751953125e+02 9.644355010986328125e+01 1.073390197753906250e+02 9.632368469238281250e+01 2.965869665145874023e+00 -4.831727504730224609e+00
1.187470397949218750e+02 9.464344024658203125e+01 1.149910278320312500e+02 9.563275146484375000e+01 3.415744304656982422e+00 -1.178868484497070312e+01 1.187470397949218750e+02 9.464344024658203125e+01 1.149910278320312500e+02 9.563275146484375000e+01 3.415744304656982422e+00 -1.178868484497070312e+01
1.122421493530273438e+02 9.591568756103515625e+01 1.055804214477539062e+02 9.637570190429687500e+01 4.585489749908447266e+00 -3.528826236724853516e+00 1.122421493530273438e+02 9.591568756103515625e+01 1.055804214477539062e+02 9.637570190429687500e+01 4.585489749908447266e+00 -3.528826236724853516e+00
1.037008132934570312e+02 9.703282928466796875e+01 1.045534286499023438e+02 9.700572204589843750e+01 2.767410755157470703e+00 -2.728689193725585938e+00 1.037008132934570312e+02 9.703282928466796875e+01 1.045534286499023438e+02 9.700572204589843750e+01 2.767410755157470703e+00 -2.728689193725585938e+00
1.057930831909179688e+02 9.676833343505859375e+01 1.058053359985351562e+02 9.666278839111328125e+01 2.791921377182006836e+00 -3.370632171630859375e+00 1.057930831909179688e+02 9.676833343505859375e+01 1.058053359985351562e+02 9.666278839111328125e+01 2.791921377182006836e+00 -3.370632171630859375e+00
1.060376052856445312e+02 9.685528564453125000e+01 1.098752899169921875e+02 9.663935852050781250e+01 3.740778207778930664e+00 -2.966999292373657227e+00 1.060376052856445312e+02 9.685528564453125000e+01 1.098752899169921875e+02 9.663935852050781250e+01 3.740778207778930664e+00 -2.966999292373657227e+00
1.081052322387695312e+02 9.645642852783203125e+01 1.056379547119140625e+02 9.650473785400390625e+01 3.447792053222656250e+00 -3.176576614379882812e+00 1.081052322387695312e+02 9.645642852783203125e+01 1.056379547119140625e+02 9.650473785400390625e+01 3.447792053222656250e+00 -3.176576614379882812e+00
1.112790298461914062e+02 9.625404357910156250e+01 1.090979690551757812e+02 9.657390594482421875e+01 6.719663619995117188e+00 -3.342959642410278320e+00 1.112790298461914062e+02 9.625404357910156250e+01 1.090979690551757812e+02 9.657390594482421875e+01 6.719663619995117188e+00 -3.342959642410278320e+00
1.034871520996093750e+02 9.725889587402343750e+01 1.039770736694335938e+02 9.719608306884765625e+01 2.927674770355224609e+00 -2.947718620300292969e+00 1.034871520996093750e+02 9.725889587402343750e+01 1.039770736694335938e+02 9.719608306884765625e+01 2.927674770355224609e+00 -2.947718620300292969e+00
1.032731475830078125e+02 9.731484985351562500e+01 1.035722503662109375e+02 9.745509338378906250e+01 2.556807518005371094e+00 -2.655287981033325195e+00 1.032731475830078125e+02 9.731484985351562500e+01 1.035722503662109375e+02 9.745509338378906250e+01 2.556807518005371094e+00 -2.655287981033325195e+00
1.051412277221679688e+02 9.649038696289062500e+01 1.066874389648437500e+02 9.642230224609375000e+01 4.831840991973876953e+00 -3.341631412506103516e+00 1.051412277221679688e+02 9.649038696289062500e+01 1.066874389648437500e+02 9.642230224609375000e+01 4.831840991973876953e+00 -3.341631412506103516e+00
1.128758926391601562e+02 9.575747680664062500e+01 1.131664505004882812e+02 9.544652557373046875e+01 4.616739273071289062e+00 -7.570323944091796875e+00 1.128758926391601562e+02 9.575747680664062500e+01 1.131664505004882812e+02 9.544652557373046875e+01 4.616739273071289062e+00 -7.570323944091796875e+00
1.058502502441406250e+02 9.703591918945312500e+01 1.036379470825195312e+02 9.720561218261718750e+01 3.180737495422363281e+00 -2.537785530090332031e+00 1.058502502441406250e+02 9.703591918945312500e+01 1.036379470825195312e+02 9.720561218261718750e+01 3.180737495422363281e+00 -2.537785530090332031e+00
1.074459915161132812e+02 9.585922241210937500e+01 1.142029037475585938e+02 9.580007171630859375e+01 4.237354278564453125e+00 -7.090450763702392578e+00 1.074459915161132812e+02 9.585922241210937500e+01 1.142029037475585938e+02 9.580007171630859375e+01 4.237354278564453125e+00 -7.090450763702392578e+00
1.146641387939453125e+02 9.595182037353515625e+01 1.083204574584960938e+02 9.606207275390625000e+01 4.323262691497802734e+00 -5.641529083251953125e+00 1.146641387939453125e+02 9.595182037353515625e+01 1.083204574584960938e+02 9.606207275390625000e+01 4.323262691497802734e+00 -5.641529083251953125e+00
1.047887420654296875e+02 9.650717926025390625e+01 1.073731994628906250e+02 9.594665527343750000e+01 4.579063892364501953e+00 -2.811563491821289062e+00 1.047887420654296875e+02 9.650717926025390625e+01 1.073731994628906250e+02 9.594665527343750000e+01 4.579063892364501953e+00 -2.811563491821289062e+00
1.117139511108398438e+02 9.653776550292968750e+01 1.059402389526367188e+02 9.657734680175781250e+01 3.017171621322631836e+00 -5.202155113220214844e+00 1.117139511108398438e+02 9.653776550292968750e+01 1.059402389526367188e+02 9.657734680175781250e+01 3.017171621322631836e+00 -5.202155113220214844e+00
1.170241241455078125e+02 9.547592926025390625e+01 1.083037643432617188e+02 9.574182891845703125e+01 4.553237915039062500e+00 -5.588953971862792969e+00 1.170241241455078125e+02 9.547592926025390625e+01 1.083037643432617188e+02 9.574182891845703125e+01 4.553237915039062500e+00 -5.588953971862792969e+00
1.050851058959960938e+02 9.643052673339843750e+01 1.098190383911132812e+02 9.634312438964843750e+01 3.814306497573852539e+00 -3.398382186889648438e+00 1.050851058959960938e+02 9.643052673339843750e+01 1.098190383911132812e+02 9.634312438964843750e+01 3.814306497573852539e+00 -3.398382186889648438e+00
1.040900115966796875e+02 9.660825347900390625e+01 1.064983215332031250e+02 9.659159088134765625e+01 3.428625583648681641e+00 -3.192812681198120117e+00 1.040900115966796875e+02 9.660825347900390625e+01 1.064983215332031250e+02 9.659159088134765625e+01 3.428625583648681641e+00 -3.192812681198120117e+00
1.064310073852539062e+02 9.638286590576171875e+01 1.124030151367187500e+02 9.599215698242187500e+01 5.324066162109375000e+00 -4.025950908660888672e+00 1.064310073852539062e+02 9.638286590576171875e+01 1.124030151367187500e+02 9.599215698242187500e+01 5.324066162109375000e+00 -4.025950908660888672e+00
1.063653869628906250e+02 9.701787567138671875e+01 1.099742507934570312e+02 9.639056396484375000e+01 6.085728168487548828e+00 -2.992895364761352539e+00 1.063653869628906250e+02 9.701787567138671875e+01 1.099742507934570312e+02 9.639056396484375000e+01 6.085728168487548828e+00 -2.992895364761352539e+00
1.059413223266601562e+02 9.724177551269531250e+01 1.107033843994140625e+02 9.696534729003906250e+01 5.266899108886718750e+00 -2.785239458084106445e+00 1.059413223266601562e+02 9.724177551269531250e+01 1.107033843994140625e+02 9.696534729003906250e+01 5.266899108886718750e+00 -2.785239458084106445e+00
1.058072662353515625e+02 9.675904083251953125e+01 1.073713912963867188e+02 9.675973510742187500e+01 3.227987051010131836e+00 -3.639480352401733398e+00 1.058072662353515625e+02 9.675904083251953125e+01 1.073713912963867188e+02 9.675973510742187500e+01 3.227987051010131836e+00 -3.639480352401733398e+00
1.045036926269531250e+02 9.704210662841796875e+01 1.040797958374023438e+02 9.719023895263671875e+01 2.989287137985229492e+00 -3.518864154815673828e+00 1.045036926269531250e+02 9.704210662841796875e+01 1.040797958374023438e+02 9.719023895263671875e+01 2.989287137985229492e+00 -3.518864154815673828e+00
1.104695587158203125e+02 9.606729888916015625e+01 1.180703048706054688e+02 9.529976654052734375e+01 5.777635574340820312e+00 -5.175633430480957031e+00 1.104695587158203125e+02 9.606729888916015625e+01 1.180703048706054688e+02 9.529976654052734375e+01 5.777635574340820312e+00 -5.175633430480957031e+00
1.069484710693359375e+02 9.711854553222656250e+01 1.052831192016601562e+02 9.621501922607421875e+01 4.594374656677246094e+00 -3.064058780670166016e+00 1.069484710693359375e+02 9.711854553222656250e+01 1.052831192016601562e+02 9.621501922607421875e+01 4.594374656677246094e+00 -3.064058780670166016e+00
1.098860397338867188e+02 9.611782836914062500e+01 1.097427673339843750e+02 9.628614807128906250e+01 6.444475650787353516e+00 -3.287055730819702148e+00 1.098860397338867188e+02 9.611782836914062500e+01 1.097427673339843750e+02 9.628614807128906250e+01 6.444475650787353516e+00 -3.287055730819702148e+00
1.095478668212890625e+02 9.641040039062500000e+01 1.048790817260742188e+02 9.674569702148437500e+01 3.596865892410278320e+00 -2.914952516555786133e+00 1.095478668212890625e+02 9.641040039062500000e+01 1.048790817260742188e+02 9.674569702148437500e+01 3.596865892410278320e+00 -2.914952516555786133e+00
1.087856063842773438e+02 9.605240631103515625e+01 1.102855987548828125e+02 9.621408843994140625e+01 4.757380962371826172e+00 -4.367928981781005859e+00 1.087856063842773438e+02 9.605240631103515625e+01 1.102855987548828125e+02 9.621408843994140625e+01 4.757380962371826172e+00 -4.367928981781005859e+00
1.121260757446289062e+02 9.622267913818359375e+01 1.080368804931640625e+02 9.615156555175781250e+01 5.940092086791992188e+00 -5.195626735687255859e+00 1.121260757446289062e+02 9.622267913818359375e+01 1.080368804931640625e+02 9.615156555175781250e+01 5.940092086791992188e+00 -5.195626735687255859e+00
1.055519332885742188e+02 9.700370788574218750e+01 1.037643127441406250e+02 9.704170227050781250e+01 2.872008800506591797e+00 -3.379022359848022461e+00 1.055519332885742188e+02 9.700370788574218750e+01 1.037643127441406250e+02 9.704170227050781250e+01 2.872008800506591797e+00 -3.379022359848022461e+00
1.131132278442382812e+02 9.379283905029296875e+01 1.085844497680664062e+02 9.591250610351562500e+01 6.056180000305175781e+00 -4.841611862182617188e+00 1.131132278442382812e+02 9.379283905029296875e+01 1.085844497680664062e+02 9.591250610351562500e+01 6.056180000305175781e+00 -4.841611862182617188e+00
1.091929092407226562e+02 9.685942840576171875e+01 1.055018081665039062e+02 9.536770629882812500e+01 2.856326580047607422e+00 -3.956593275070190430e+00 1.091929092407226562e+02 9.685942840576171875e+01 1.055018081665039062e+02 9.536770629882812500e+01 2.856326580047607422e+00 -3.956593275070190430e+00
1.132722167968750000e+02 9.654689788818359375e+01 1.046417541503906250e+02 9.718973541259765625e+01 4.467671394348144531e+00 -2.801232576370239258e+00 1.132722167968750000e+02 9.654689788818359375e+01 1.046417541503906250e+02 9.718973541259765625e+01 4.467671394348144531e+00 -2.801232576370239258e+00
1.103852081298828125e+02 9.598565673828125000e+01 1.078000411987304688e+02 9.630999755859375000e+01 5.514663219451904297e+00 -3.769552946090698242e+00 1.103852081298828125e+02 9.598565673828125000e+01 1.078000411987304688e+02 9.630999755859375000e+01 5.514663219451904297e+00 -3.769552946090698242e+00
1.037035751342773438e+02 9.724037933349609375e+01 1.042388076782226562e+02 9.725749969482421875e+01 2.625366210937500000e+00 -2.713105678558349609e+00 1.037035751342773438e+02 9.724037933349609375e+01 1.042388076782226562e+02 9.725749969482421875e+01 2.625366210937500000e+00 -2.713105678558349609e+00
1.039636077880859375e+02 9.691532897949218750e+01 1.045752639770507812e+02 9.682659149169921875e+01 2.954420566558837891e+00 -3.332823038101196289e+00 1.039636077880859375e+02 9.691532897949218750e+01 1.045752639770507812e+02 9.682659149169921875e+01 2.954420566558837891e+00 -3.332823038101196289e+00
1.080174255371093750e+02 9.641687011718750000e+01 1.051179122924804688e+02 9.620349884033203125e+01 4.547675132751464844e+00 -3.130010128021240234e+00 1.080174255371093750e+02 9.641687011718750000e+01 1.051179122924804688e+02 9.620349884033203125e+01 4.547675132751464844e+00 -3.130010128021240234e+00
1.070050582885742188e+02 9.579064178466796875e+01 1.061691818237304688e+02 9.617342376708984375e+01 4.682996273040771484e+00 -3.305763721466064453e+00 1.070050582885742188e+02 9.579064178466796875e+01 1.061691818237304688e+02 9.617342376708984375e+01 4.682996273040771484e+00 -3.305763721466064453e+00
1.087781372070312500e+02 9.606887054443359375e+01 1.093532257080078125e+02 9.591379547119140625e+01 5.451686859130859375e+00 -4.602746009826660156e+00 1.087781372070312500e+02 9.606887054443359375e+01 1.093532257080078125e+02 9.591379547119140625e+01 5.451686859130859375e+00 -4.602746009826660156e+00
1.061831970214843750e+02 9.716336059570312500e+01 1.063800201416015625e+02 9.707583618164062500e+01 2.818945884704589844e+00 -3.634992837905883789e+00 1.061831970214843750e+02 9.716336059570312500e+01 1.063800201416015625e+02 9.707583618164062500e+01 2.818945884704589844e+00 -3.634992837905883789e+00
